EmployeeID,FullName,FirstName,LastName,Age,Gender,JobTitle,Department,Location,EmploymentType,Salary,JoiningDate,LastWorkingDate,Active_Employee_Tenure
14419,Jennifer Gonzalez,Jennifer,Gonzalez,24,Female,Sales Manager,Marketing,Chicago,Full-time,115300,01/04/2020,30/03/2019,
39915,Sarah Jones,Sarah,Jones,46,Female,HR Manager,Finance,Austin,Full-time,137726,18/04/2018,,7 years 7 months 26 days
42688,Karen Garcia,Karen,Garcia,39,Female,Marketing Specialist,IT,Seattle,Part-time,80125,04/01/2010,08/05/2011,
40027,Jennifer Martin,Jennifer,Martin,47,Male,Product Manager,Operations,Chicago,Full-time,126871,12/07/2021,19/11/2021,
43809,Barbara Hernandez,Barbara,Hernandez,31,Male,Data Analyst,Operations,Los Angeles,Part-time,93662,21/03/2016,,9 years 8 months 23 days
56979,Joseph Anderson,Joseph,Anderson,54,Male,Operations Manager,Operations,Atlanta,Contract,114759,20/03/2015,,10 years 8 months 24 days
30821,Thomas Williams,Thomas,Williams,58,Male,Recruiter,Finance,Boston,Part-time,81.5,16/12/2020,13/01/2024,
45704,Patricia Smith,Patricia,Smith,34,Male,HR Manager,Engineering,Austin,Full-time,128659,12/11/2019,,6 years 1 months 2 days
48574,Joseph Anderson,Joseph,Anderson,35,Male,Operations Analyst,Human Resources,New York,Full-time,118,06/10/2018,,7 years 2 months 8 days
36678,Susan Hernandez,Susan,Hernandez,56,Female,HR Manager,Marketing,Los Angeles,Contract,116591,11/02/2021,,4 years 10 months 3 days
22261,Karen Wilson,Karen,Wilson,40,Male,Marketing Manager,Operations,Denver,Contract,123355,10/08/2020,,5 years 4 months 4 days
46830,Robert Brown,Robert,Brown,37,Female,Recruiter,Engineering,Atlanta,Contract,68984,16/02/2011,,14 years 9 months 28 days
14938,Patricia Brown,Patricia,Brown,62,Female,Sales Executive,Finance,Atlanta,Full-time,64772,21/03/2016,,9 years 8 months 23 days
38890,Joseph Martinez,Joseph,Martinez,56,Male,Sales Manager,Operations,Boston,Full-time,120016,21/01/2013,,12 years 10 months 23 days
39559,Thomas Martin,Thomas,Martin,50,Male,HR Manager,Human Resources,San Francisco,Part-time,118887,13/12/2012,,13 years 0 months 1 days
15811,James Jones,James,Jones,35,Male,Product Manager,Engineering,New York,Full-time,132010,02/07/2014,08/03/2014,
20944,John Brown,John,Brown,48,Male,Marketing Specialist,Engineering,Austin,Full-time,52.3,14/01/2011,,14 years 11 months 0 days
24979,Sarah Rodriguez,Sarah,Rodriguez,49,Male,Data Analyst,Marketing,New York,Part-time,85028,03/09/2013,,12 years 3 months 11 days
59710,Susan Thomas,Susan,Thomas,24,Female,Marketing Manager,IT,Boston,Full-time,132178,08/03/2014,,11 years 9 months 6 days
33445,Joseph Jackson,Joseph,Jackson,52,Non-binary,Marketing Specialist,Human Resources,Los Angeles,Contract,71965,08/09/2021,,4 years 3 months 6 days
56536,William Lopez,William,Lopez,24,Male,Product Manager,Operations,Denver,Part-time,104542,14/03/2017,26/09/2018,
35888,James Jackson,James,Jackson,39,Female,Product Manager,Operations,San Francisco,Full-time,95011,23/11/2017,17/01/2019,
26607,Linda Lopez,Linda,Lopez,27,Female,Recruiter,Sales,Denver,Contract,66148,07/06/2025,17/10/2025,
32396,Linda Lopez,Linda,Lopez,21,Female,Finance Manager,Finance,Boston,Full-time,122188,17/01/2018,17/05/2021,
48840,David Taylor,David,Taylor,49,Male,Sales Manager,Engineering,Boston,Full-time,129594,23/07/2021,,4 years 4 months 21 days
13809,Richard Williams,Richard,Williams,30,Female,DevOps Engineer,Human Resources,Seattle,Full-time,94532,30/05/2012,,13 years 6 months 14 days
53752,Elizabeth Davis,Elizabeth,Davis,38,Male,Sales Executive,Marketing,Chicago,Part-time,65,18/05/2021,,4 years 6 months 26 days
28839,David Garcia,David,Garcia,24,Male,Sales Executive,Finance,New York,Full-time,75253,08/05/2014,,11 years 7 months 6 days
51250,Mary Rodriguez,Mary,Rodriguez,51,Male,HR Manager,Human Resources,Chicago,Full-time,80184,10/10/2012,17/12/2014,
51164,James Davis,James,Davis,48,Female,HR Manager,IT,Austin,Full-time,119954,21/03/2016,,9 years 8 months 23 days
53628,Charles Johnson,Charles,Johnson,44,Male,Support Engineer,Engineering,Boston,Full-time,94022,21/09/2011,,14 years 2 months 23 days
50945,Patricia Hernandez,Patricia,Hernandez,28,Male,Operations Analyst,Marketing,Los Angeles,Part-time,106659,16/04/2021,,4 years 7 months 28 days
39861,Robert Garcia,Robert,Garcia,56,Male,Marketing Manager,Engineering,Denver,Full-time,127825,09/06/2020,,5 years 6 months 5 days
34803,Robert Wilson,Robert,Wilson,28,Male,Accountant,Sales,Los Angeles,Part-time,43722,25/09/2020,,5 years 2 months 19 days
39110,Joseph Davis,Joseph,Davis,55,Male,Finance Manager,IT,Denver,Full-time,113701,10/11/2020,06/08/2021,
55804,Richard Brown,Richard,Brown,51,Male,Software Engineer,Marketing,Denver,Full-time,68564,02/04/2017,,8 years 8 months 12 days
12279,Barbara Gonzalez,Barbara,Gonzalez,56,Male,Sales Executive,Human Resources,Austin,Part-time,83452,11/08/2011,,14 years 4 months 3 days
58261,Robert Hernandez,Robert,Hernandez,31,Male,Software Engineer,Human Resources,Chicago,Full-time,116196,21/03/2016,,9 years 8 months 23 days
35133,Linda Jones,Linda,Jones,37,Male,DevOps Engineer,Human Resources,Seattle,Contract,76401,22/01/2010,,15 years 10 months 22 days
14107,Barbara Jackson,Barbara,Jackson,27,Female,Support Engineer,Finance,New York,Full-time,91480,07/08/2013,04/10/2017,
52538,Charles Hernandez,Charles,Hernandez,38,Male,DevOps Engineer,Human Resources,Seattle,Part-time,78006,22/06/2012,04/09/2013,
31185,Mary Martinez,Mary,Martinez,29,Female,DevOps Engineer,IT,Los Angeles,Full-time,84.1,21/03/2016,04/04/2014,
29031,Thomas Anderson,Thomas,Anderson,35,Male,Software Engineer,Sales,Boston,Intern,83.4,17/03/2011,,14 years 8 months 27 days
20920,Jennifer Anderson,Jennifer,Anderson,59,Male,Sales Executive,Human Resources,Los Angeles,Part-time,55.8,10/08/2016,,9 years 4 months 4 days
53858,Elizabeth Jackson,Elizabeth,Jackson,62,Female,Operations Analyst,Human Resources,New York,Full-time,114150,14/02/2019,,6 years 10 months 0 days
53483,Elizabeth Hernandez,Elizabeth,Hernandez,55,Male,DevOps Engineer,Marketing,New York,Full-time,116037,03/07/2021,,4 years 5 months 11 days
51129,Michael Thomas,Michael,Thomas,47,Male,Data Analyst,Sales,Miami,Full-time,63351,11/03/2021,,4 years 9 months 3 days
42803,Elizabeth Williams,Elizabeth,Williams,53,Female,Software Engineer,Human Resources,Seattle,Contract,77703,13/03/2017,31/07/2017,
11061,Linda Taylor,Linda,Taylor,31,Male,Support Engineer,Sales,Miami,Full-time,69244,09/08/2010,,15 years 4 months 5 days
15125,Robert Miller,Robert,Miller,58,Male,HR Manager,Sales,New York,Full-time,93922,21/03/2016,,9 years 8 months 23 days
32497,David Anderson,David,Anderson,56,Female,Sales Executive,IT,Seattle,Full-time,77.9,15/07/2015,,10 years 4 months 29 days
42129,Michael Johnson,Michael,Johnson,47,Male,Support Engineer,Engineering,Denver,Full-time,100421,22/09/2016,,9 years 2 months 22 days
41766,Jessica Jones,Jessica,Jones,62,Male,Software Engineer,Sales,Seattle,Part-time,117151,21/10/2019,,6 years 1 months 23 days
53011,Jennifer Jones,Jennifer,Jones,23,Male,HR Manager,Sales,Denver,Full-time,111951,26/06/2016,,9 years 5 months 18 days
16608,Charles Garcia,Charles,Garcia,21,Male,Product Manager,IT,Chicago,Intern,93017,05/08/2016,,9 years 4 months 9 days
10134,Mary Williams,Mary,Williams,61,Female,Operations Analyst,Engineering,Seattle,Full-time,106784,01/12/2016,,9 years 0 months 13 days
46962,Joseph Martin,Joseph,Martin,33,Male,Sales Manager,Engineering,San Francisco,Full-time,138597,05/12/2016,25/09/2017,
19560,Richard Gonzalez,Richard,Gonzalez,29,Male,DevOps Engineer,Sales,Los Angeles,Full-time,111.8,12/01/2020,,5 years 11 months 2 days
45219,Thomas Smith,Thomas,Smith,39,Female,Operations Analyst,Marketing,Boston,Full-time,111641,11/12/2012,,13 years 0 months 3 days
42479,Susan Miller,Susan,Miller,42,Male,Marketing Manager,Sales,New York,Part-time,125112,23/09/2019,12/05/2022,
30398,Karen Martinez,Karen,Martinez,39,Male,Sales Executive,Finance,Seattle,Full-time,58558,01/05/2027,22/07/2019,
20063,Patricia Rodriguez,Patricia,Rodriguez,63,Female,Accountant,Operations,Seattle,Contract,74627,21/03/2016,,9 years 8 months 23 days
24554,Sarah Martin,Sarah,Martin,37,Female,Data Analyst,Sales,Miami,Part-time,101878,20/03/2017,,8 years 8 months 24 days
37880,Charles Jones,Charles,Jones,62,Male,Marketing Specialist,IT,Chicago,Full-time,67630,05/06/2019,,6 years 6 months 9 days
43033,James Smith,James,Smith,60,Male,Support Engineer,Operations,Boston,Part-time,69.9,06/03/2021,,4 years 9 months 8 days
38506,Elizabeth Davis,Elizabeth,Davis,37,Female,Marketing Manager,Human Resources,Atlanta,Full-time,134,21/03/2016,,9 years 8 months 23 days
47710,Jessica Rodriguez,Jessica,Rodriguez,57,Male,Sales Executive,Sales,Miami,Full-time,76.7,16/04/2012,17/06/2014,
15260,Thomas Hernandez,Thomas,Hernandez,48,Male,Marketing Specialist,Finance,San Francisco,Full-time,53687,12/06/2025,,0 years 6 months 2 days
18738,Linda Miller,Linda,Miller,45,Female,Recruiter,Finance,Los Angeles,Full-time,44821,28/12/2015,,9 years 11 months 16 days
49300,Barbara Moore,Barbara,Moore,34,Female,Sales Executive,IT,Boston,Part-time,79.9,21/03/2016,23/12/2019,
22120,Karen Jackson,Karen,Jackson,63,Male,Support Engineer,Human Resources,Chicago,Contract,95487,10/08/2020,,5 years 4 months 4 days
47201,Linda Lopez,Linda,Lopez,27,Male,Marketing Specialist,Finance,Chicago,Part-time,55949,25/09/2015,,10 years 2 months 19 days
32533,Charles Miller,Charles,Miller,43,Female,Finance Manager,Engineering,Austin,Full-time,88155,10/03/2018,,7 years 9 months 4 days
58592,Thomas Davis,Thomas,Davis,58,Male,Operations Analyst,Sales,Seattle,Contract,108368,21/02/2011,06/10/2013,
29567,David Hernandez,David,Hernandez,23,Female,DevOps Engineer,Human Resources,Chicago,Full-time,114239,06/07/2025,,0 years 5 months 8 days
10380,Jessica Garcia,Jessica,Garcia,21,Female,Operations Manager,IT,Atlanta,Full-time,89549,30/07/2016,,9 years 4 months 14 days
37971,Elizabeth Wilson,Elizabeth,Wilson,35,Male,Sales Executive,IT,Denver,Full-time,64308,24/12/2013,,11 years 11 months 20 days
15253,Jennifer Rodriguez,Jennifer,Rodriguez,48,Female,HR Manager,Engineering,Miami,Contract,91733,09/08/2012,,13 years 4 months 5 days
23402,Robert Rodriguez,Robert,Rodriguez,31,Female,HR Manager,Engineering,Chicago,Full-time,85248,19/07/2012,,13 years 4 months 25 days
31916,John Hernandez,John,Hernandez,64,Female,Product Manager,Operations,Seattle,Contract,120743,17/01/2010,,15 years 10 months 27 days
16813,Elizabeth Davis,Elizabeth,Davis,59,Male,Data Analyst,Marketing,Chicago,Part-time,80303,12/08/2021,,4 years 4 months 2 days
11938,Thomas Gonzalez,Thomas,Gonzalez,63,Non-binary,Support Engineer,Engineering,Austin,Part-time,68066,29/09/2014,,11 years 2 months 15 days
59843,Richard Lopez,Richard,Lopez,56,Male,Sales Executive,Finance,Los Angeles,Contract,95894,16/06/2011,,14 years 5 months 28 days
46795,William Smith,William,Smith,45,Male,Finance Manager,Human Resources,Chicago,Full-time,92.7,31/12/2018,,6 years 11 months 14 days
46504,Susan Martinez,Susan,Martinez,47,Female,Recruiter,Finance,Boston,Full-time,41659,28/01/2020,,5 years 10 months 16 days
49733,Thomas Lopez,Thomas,Lopez,51,Male,Sales Executive,Finance,Denver,Full-time,77815,15/10/2012,,13 years 1 months 29 days
15283,Michael Rodriguez,Michael,Rodriguez,44,Male,HR Manager,IT,Atlanta,Full-time,105812,10/08/2010,02/11/2012,
36761,Sarah Rodriguez,Sarah,Rodriguez,44,Male,HR Manager,Operations,San Francisco,Intern,92523,22/05/2018,20/03/2023,
11677,Susan Lopez,Susan,Lopez,36,Non-binary,Sales Manager,Sales,Chicago,Part-time,127985,24/01/2015,,10 years 10 months 20 days
17474,Jennifer Garcia,Jennifer,Garcia,36,Male,Support Engineer,Finance,Seattle,Contract,73,15/07/2015,,10 years 4 months 29 days
37092,Thomas Thomas,Thomas,Thomas,51,Male,Sales Executive,Operations,Denver,Full-time,99881,05/01/2025,,0 years 11 months 9 days
15690,Jennifer Jackson,Jennifer,Jackson,32,Female,Recruiter,Human Resources,San Francisco,Full-time,81.3,14/01/2019,,6 years 11 months 0 days
52073,Thomas Garcia,Thomas,Garcia,60,Male,Recruiter,Sales,New York,Part-time,40885,23/10/2011,,14 years 1 months 21 days
55723,Linda Garcia,Linda,Garcia,42,Male,HR Manager,Marketing,San Francisco,Full-time,138166,09/01/2011,,14 years 11 months 5 days
51012,Patricia Martinez,Patricia,Martinez,55,Female,Marketing Specialist,Sales,Miami,Full-time,78492,15/12/2018,,6 years 11 months 29 days
58794,Barbara Johnson,Barbara,Johnson,43,Male,Marketing Manager,Engineering,Atlanta,Intern,131,17/12/2018,,6 years 11 months 27 days
43136,Linda Davis,Linda,Davis,40,Male,Software Engineer,IT,San Francisco,Full-time,62099,03/05/2016,,9 years 7 months 11 days
57132,James Garcia,James,Garcia,59,Female,DevOps Engineer,Operations,Austin,Full-time,110780,10/04/2019,10/01/2020,
38837,Barbara Hernandez,Barbara,Hernandez,24,Female,Marketing Manager,Engineering,Denver,Full-time,102093,28/06/2012,,13 years 5 months 16 days
43932,Karen Garcia,Karen,Garcia,52,Male,Finance Manager,Sales,Miami,Full-time,114.4,21/03/2016,08/01/2015,
54872,Jessica Lopez,Jessica,Lopez,60,Male,DevOps Engineer,Human Resources,Atlanta,Contract,91323,05/10/2014,10/09/2016,
35210,Joseph Brown,Joseph,Brown,36,Female,HR Manager,Operations,Chicago,Part-time,87366,21/03/2016,,9 years 8 months 23 days
55756,Richard Taylor,Richard,Taylor,47,Female,Accountant,Engineering,Miami,Intern,62.1,17/09/2021,,4 years 2 months 27 days
12627,John Gonzalez,John,Gonzalez,35,Female,Sales Executive,IT,Boston,Contract,96316,03/01/2010,,15 years 11 months 11 days
30295,John Wilson,John,Wilson,45,Male,Recruiter,Sales,Denver,Part-time,67512,27/10/2014,,11 years 1 months 17 days
19551,William Johnson,William,Johnson,62,Male,Software Engineer,Human Resources,Seattle,Full-time,73600,03/08/2013,,12 years 4 months 11 days
40034,Linda Williams,Linda,Williams,27,Female,Marketing Manager,IT,Denver,Full-time,81.7,21/03/2016,,9 years 8 months 23 days
49163,Jessica Rodriguez,Jessica,Rodriguez,24,Male,Finance Manager,Marketing,Denver,Full-time,107.4,24/09/2020,,5 years 2 months 20 days
28493,Mary Miller,Mary,Miller,48,Female,Product Manager,Human Resources,Denver,Full-time,115546,13/12/2015,,10 years 0 months 1 days
20044,Jessica Martinez,Jessica,Martinez,49,Female,DevOps Engineer,Finance,New York,Contract,109022,29/09/2016,,9 years 2 months 15 days
26805,Patricia Lopez,Patricia,Lopez,23,Female,DevOps Engineer,Marketing,Boston,Full-time,119.5,27/01/2018,14/08/2021,
22133,Richard Williams,Richard,Williams,47,Male,HR Manager,Engineering,Chicago,Full-time,122959,02/09/2010,03/09/2011,
15151,Richard Gonzalez,Richard,Gonzalez,46,Female,Product Manager,Sales,Los Angeles,Full-time,122672,15/11/2019,,6 years 0 months 29 days
31056,Michael Moore,Michael,Moore,21,Female,Finance Manager,Marketing,Austin,Full-time,104225,26/12/2016,18/04/2021,
42689,Joseph Davis,Joseph,Davis,61,Male,Support Engineer,IT,San Francisco,Full-time,102144,07/05/2021,,4 years 7 months 7 days
16396,Patricia Martin,Patricia,Martin,64,Female,HR Manager,Engineering,Austin,Intern,95196,25/05/2012,,13 years 6 months 19 days
42878,Richard Rodriguez,Richard,Rodriguez,42,Female,Sales Manager,Marketing,New York,Full-time,109900,19/05/2014,,11 years 6 months 25 days
34033,Robert Gonzalez,Robert,Gonzalez,51,Female,Accountant,Sales,Denver,Intern,51497,02/11/2014,20/04/2019,
34548,Richard Anderson,Richard,Anderson,40,Non-binary,Product Manager,IT,Seattle,Contract,139880,19/10/2012,,13 years 1 months 25 days
48857,Karen Brown,Karen,Brown,39,Male,Sales Executive,IT,San Francisco,Full-time,54354,30/09/2010,,15 years 2 months 14 days
28942,Richard Jackson,Richard,Jackson,52,Female,Accountant,Operations,Boston,Contract,83168,18/02/2015,,10 years 9 months 26 days
37705,Patricia Thomas,Patricia,Thomas,47,Male,Marketing Manager,Finance,New York,Part-time,111209,06/08/2012,17/03/2013,
45015,Barbara Jones,Barbara,Jones,39,Female,Finance Manager,IT,Denver,Full-time,94.1,09/10/2012,02/07/2014,
42120,Mary Anderson,Mary,Anderson,35,Female,Product Manager,Human Resources,Seattle,Full-time,95187,17/06/2019,,6 years 5 months 27 days
17342,Jessica Wilson,Jessica,Wilson,37,Female,Recruiter,Operations,San Francisco,Full-time,48945,19/02/2019,30/06/2022,
52730,Sarah Hernandez,Sarah,Hernandez,40,Male,HR Manager,Marketing,Austin,Full-time,108718,01/08/2021,,4 years 4 months 13 days
12406,Thomas Smith,Thomas,Smith,31,Female,Finance Manager,Sales,Austin,Full-time,81024,21/04/2019,,6 years 7 months 23 days
47255,Linda Johnson,Linda,Johnson,60,Male,Software Engineer,IT,Boston,Full-time,77774,25/09/2015,,10 years 2 months 19 days
55218,Michael Jackson,Michael,Jackson,47,Female,Accountant,IT,Boston,Full-time,87.7,22/05/2017,,8 years 6 months 22 days
49254,Richard Thomas,Richard,Thomas,43,Male,Marketing Specialist,Finance,San Francisco,Full-time,64852,04/02/2020,,5 years 10 months 10 days
18212,Elizabeth Thomas,Elizabeth,Thomas,50,Female,Accountant,Marketing,Chicago,Full-time,78340,09/06/2019,17/07/2019,
55030,Jennifer Wilson,Jennifer,Wilson,59,Female,DevOps Engineer,Sales,Austin,Contract,84.8,26/04/2011,,14 years 7 months 18 days
28877,Sarah Johnson,Sarah,Johnson,42,Male,Product Manager,Human Resources,Austin,Full-time,91198,22/06/2015,21/07/2019,
43322,William Jones,William,Jones,22,Male,Operations Manager,IT,Austin,Part-time,109637,18/10/2014,15/08/2015,
52351,Jennifer Taylor,Jennifer,Taylor,57,Female,Product Manager,Sales,Chicago,Contract,136361,29/06/2016,,9 years 5 months 15 days
19050,Sarah Davis,Sarah,Davis,56,Non-binary,Data Analyst,Sales,Boston,Full-time,114928,26/08/2014,,11 years 3 months 18 days
35138,Joseph Garcia,Joseph,Garcia,56,Male,Product Manager,Human Resources,Austin,Contract,132802,14/02/2021,,4 years 10 months 0 days
49377,Jennifer Johnson,Jennifer,Johnson,51,Male,Recruiter,Operations,Los Angeles,Full-time,70144,29/12/2017,,7 years 11 months 15 days
25560,Richard Rodriguez,Richard,Rodriguez,35,Female,Accountant,Marketing,San Francisco,Intern,60404,29/12/2013,,11 years 11 months 15 days
20354,Sarah Smith,Sarah,Smith,27,Female,HR Manager,IT,Los Angeles,Full-time,133053,24/06/2015,,10 years 5 months 20 days
12415,Susan Garcia,Susan,Garcia,61,Male,HR Manager,Finance,Denver,Contract,97.7,26/07/2016,,9 years 4 months 18 days
12263,Mary Miller,Mary,Miller,37,Male,DevOps Engineer,Operations,Boston,Full-time,99386,01/03/2012,,13 years 9 months 13 days
35446,Richard Smith,Richard,Smith,41,Male,Support Engineer,Engineering,Seattle,Part-time,94176,20/05/2016,,9 years 6 months 24 days
56044,Michael Williams,Michael,Williams,50,Male,Data Analyst,IT,Seattle,Full-time,77639,03/10/2013,,12 years 2 months 11 days
22532,Susan Johnson,Susan,Johnson,37,Male,Data Analyst,Sales,Seattle,Part-time,92253,21/08/2016,,9 years 3 months 23 days
20153,Mary Hernandez,Mary,Hernandez,60,Male,Data Analyst,IT,Seattle,Full-time,60341,07/02/2014,,11 years 10 months 7 days
55621,Jennifer Jones,Jennifer,Jones,37,Male,Recruiter,Marketing,New York,Part-time,67188,07/01/2016,,9 years 11 months 7 days
29853,Sarah Jackson,Sarah,Jackson,49,Male,Recruiter,Human Resources,Atlanta,Part-time,87.2,29/10/2020,,5 years 1 months 15 days
36543,Robert Wilson,Robert,Wilson,51,Male,Operations Analyst,Human Resources,San Francisco,Full-time,88279,21/03/2016,,9 years 8 months 23 days
33495,Sarah Garcia,Sarah,Garcia,31,Male,DevOps Engineer,Human Resources,Atlanta,Part-time,69320,19/02/2011,31/05/2013,
24959,James Johnson,James,Johnson,42,Female,HR Manager,IT,Atlanta,Full-time,110046,22/01/2011,24/10/2011,
34156,David Lopez,David,Lopez,48,Female,Marketing Manager,Engineering,San Francisco,Part-time,127202,21/03/2016,,9 years 8 months 23 days
34097,Karen Wilson,Karen,Wilson,35,Female,Operations Manager,Human Resources,New York,Part-time,136761,01/09/2016,,9 years 3 months 13 days
47308,Robert Jones,Robert,Jones,50,Male,Data Analyst,Human Resources,Miami,Part-time,73802,17/04/2013,,12 years 7 months 27 days
27219,Michael Miller,Michael,Miller,34,Female,Recruiter,Operations,Denver,Full-time,49853,30/12/2015,,9 years 11 months 14 days
39571,Richard Rodriguez,Richard,Rodriguez,55,Male,Marketing Specialist,Operations,Miami,Intern,80127,07/09/2020,22/09/2024,
12541,Michael Wilson,Michael,Wilson,51,Female,Recruiter,IT,Denver,Full-time,51360,01/02/2016,,9 years 10 months 13 days
44180,Patricia Garcia,Patricia,Garcia,31,Female,Operations Manager,IT,Miami,Full-time,98161,01/08/2019,,6 years 4 months 13 days
44596,Mary Jones,Mary,Jones,46,Male,Software Engineer,Sales,Chicago,Full-time,115812,28/04/2012,,13 years 7 months 16 days
16526,Michael Smith,Michael,Smith,52,Male,Sales Manager,Sales,Austin,Full-time,89445,07/01/2010,,15 years 11 months 7 days
18545,Sarah Taylor,Sarah,Taylor,53,Male,Product Manager,Marketing,New York,Contract,138387,10/08/2014,,11 years 4 months 4 days
21156,Patricia Miller,Patricia,Miller,34,Male,Operations Manager,Human Resources,San Francisco,Full-time,114.3,21/03/2016,,9 years 8 months 23 days
53623,Richard Wilson,Richard,Wilson,51,Male,Support Engineer,Operations,Los Angeles,Intern,110293,20/06/2016,,9 years 5 months 24 days
54878,Patricia Gonzalez,Patricia,Gonzalez,46,Female,Product Manager,Sales,Los Angeles,Part-time,131161,14/10/2012,,13 years 2 months 0 days
24048,Joseph Gonzalez,Joseph,Gonzalez,59,Female,Support Engineer,Human Resources,Seattle,Full-time,91298,13/11/2019,,6 years 1 months 1 days
52853,Sarah Taylor,Sarah,Taylor,46,Non-binary,Marketing Manager,Engineering,Los Angeles,Full-time,88478,01/11/2010,,15 years 1 months 13 days
11569,Mary Brown,Mary,Brown,48,Male,Accountant,Engineering,San Francisco,Full-time,45505,06/12/2017,,8 years 0 months 8 days
28944,William Martin,William,Martin,43,Female,Support Engineer,Human Resources,Miami,Full-time,100101,26/04/2012,,13 years 7 months 18 days
32984,Jessica Lopez,Jessica,Lopez,58,Male,Sales Manager,IT,Miami,Full-time,127483,30/05/2017,,8 years 6 months 14 days
14937,William Gonzalez,William,Gonzalez,58,Female,HR Manager,Human Resources,Miami,Contract,107768,23/06/2021,,4 years 5 months 21 days
53044,Patricia Moore,Patricia,Moore,32,Male,Finance Manager,Human Resources,Denver,Full-time,96.9,06/05/2018,23/04/2020,
18514,Jennifer Lopez,Jennifer,Lopez,28,Male,Operations Manager,Engineering,Miami,Part-time,89103,20/11/2010,29/09/2011,
51272,Thomas Rodriguez,Thomas,Rodriguez,63,Female,Accountant,Finance,Atlanta,Full-time,53936,06/12/2015,,10 years 0 months 8 days
31813,Linda Garcia,Linda,Garcia,41,Female,Accountant,Finance,Denver,Full-time,52174,23/10/2018,,7 years 1 months 21 days
48299,Michael Hernandez,Michael,Hernandez,41,Female,Marketing Specialist,Finance,Atlanta,Full-time,57166,02/10/2013,,12 years 2 months 12 days
12968,Jennifer Brown,Jennifer,Brown,38,Female,Accountant,IT,Austin,Part-time,58184,11/09/2018,,7 years 3 months 3 days
31406,Charles Moore,Charles,Moore,21,Female,Operations Analyst,Operations,Miami,Full-time,98644,13/01/2013,,12 years 11 months 1 days
16280,Richard Martin,Richard,Martin,57,Male,Accountant,Engineering,Seattle,Full-time,61390,25/06/2014,23/04/2019,
36683,Joseph Rodriguez,Joseph,Rodriguez,27,Female,Product Manager,Finance,Los Angeles,Part-time,110258,03/01/2012,,13 years 11 months 11 days
33605,Sarah Jackson,Sarah,Jackson,62,Female,DevOps Engineer,Sales,Seattle,Contract,75230,13/05/2020,,5 years 7 months 1 days
34703,William Garcia,William,Garcia,27,Male,Support Engineer,Operations,Denver,Full-time,75632,06/11/2018,,7 years 1 months 8 days
21645,Jessica Lopez,Jessica,Lopez,43,Male,HR Manager,Human Resources,Chicago,Full-time,102.3,12/08/2019,,6 years 4 months 2 days
31256,Linda Anderson,Linda,Anderson,59,Female,Product Manager,Engineering,Boston,Full-time,113695,17/03/2013,,12 years 8 months 27 days
53289,Michael Moore,Michael,Moore,31,Female,Sales Manager,Sales,Los Angeles,Full-time,89042,23/10/2017,,8 years 1 months 21 days
21192,Thomas Hernandez,Thomas,Hernandez,24,Female,Software Engineer,Marketing,Boston,Part-time,82464,10/06/2017,,8 years 6 months 4 days
25323,William Davis,William,Davis,31,Female,DevOps Engineer,Human Resources,Boston,Full-time,85357,22/11/2017,06/07/2020,
44139,Robert Miller,Robert,Miller,30,Female,Software Engineer,IT,Chicago,Full-time,115.6,12/07/2020,,5 years 5 months 2 days
11673,Jennifer Jackson,Jennifer,Jackson,52,Female,DevOps Engineer,IT,Chicago,Full-time,74735,31/05/2020,15/03/2021,
24601,David Martin,David,Martin,49,Female,Product Manager,Operations,Denver,Contract,117503,25/03/2012,28/04/2013,
57874,Thomas Davis,Thomas,Davis,42,Female,HR Manager,Marketing,Chicago,Full-time,88948,18/02/2013,05/05/2016,
12547,Linda Hernandez,Linda,Hernandez,37,Male,DevOps Engineer,Engineering,Miami,Full-time,104154,04/06/2014,,11 years 6 months 10 days
31838,Mary Johnson,Mary,Johnson,59,Female,Product Manager,Engineering,New York,Part-time,115991,20/04/2020,,5 years 7 months 24 days
40157,Charles Davis,Charles,Davis,51,Male,Marketing Manager,IT,Seattle,Full-time,109.6,01/08/2021,,4 years 4 months 13 days
40501,Joseph Smith,Joseph,Smith,59,Male,Product Manager,Marketing,Seattle,Full-time,116.3,01/10/2015,,10 years 2 months 13 days
33354,Charles Martinez,Charles,Martinez,59,Male,Accountant,Human Resources,Miami,Part-time,45288,14/09/2017,,8 years 3 months 0 days
39248,Mary Jones,Mary,Jones,27,Male,Sales Executive,Marketing,Boston,Full-time,80723,27/06/2010,,15 years 5 months 17 days
17826,Patricia Miller,Patricia,Miller,49,Female,Finance Manager,IT,Los Angeles,Intern,131994,28/12/2016,04/02/2018,
31179,Barbara Brown,Barbara,Brown,26,Male,Recruiter,Human Resources,Denver,Full-time,58236,21/03/2016,,9 years 8 months 23 days
42319,Barbara Hernandez,Barbara,Hernandez,58,Male,Product Manager,Marketing,Seattle,Full-time,87311,27/02/2011,,14 years 9 months 17 days
38078,Elizabeth Williams,Elizabeth,Williams,63,Non-binary,Support Engineer,IT,Los Angeles,Full-time,102.4,22/03/2016,,9 years 8 months 22 days
45019,Jennifer Williams,Jennifer,Williams,28,Male,HR Manager,Marketing,Los Angeles,Full-time,80.2,01/10/2024,06/09/2024,
40793,William Martinez,William,Martinez,36,Female,Marketing Specialist,Sales,Denver,Full-time,64758,30/04/2020,15/12/2021,
